Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SBUX,SBUX,SBUX,SBUX,SBUX,,,
2022-07-29,2022,7,29,Friday,30,2022-30,76.83,77.17,76.22,76.99,5802700,0.001298771659093756,74.00357142857142,70.3638
2022-08-01,2022,8,1,Monday,31,2022-31,76.45,77.72,76.31,77.11,7313700,0.0015336327464878785,74.46785714285714,70.6114
2022-08-02,2022,8,2,Tuesday,31,2022-31,76.92,77.32,75.94,76.02,7254700,-0.014132618364587124,74.84357142857142,70.8254
2022-08-03,2022,8,3,Wednesday,31,2022-31,78.11,79.89,76.2,79.25,12915700,0.04252760290160795,75.43214285714285,71.07740000000001
2022-08-04,2022,8,4,Thursday,31,2022-31,79.2,80.17,78.61,78.9,7086700,-0.004468757972360904,75.90357142857144,71.322
2022-08-05,2022,8,5,Friday,31,2022-31,77.88,78.23,77.12,77.85,4835100,-0.013236591206428061,76.25999999999999,71.5582
2022-08-08,2022,8,8,Monday,32,2022-32,78.23,78.88,77.57,77.84,4878400,-0.00011671720655648254,76.46571428571428,71.7986
2022-08-09,2022,8,9,Tuesday,32,2022-32,77.86,77.94,76.7,77.04,3498400,-0.010266138453938867,76.56714285714285,71.9866
2022-08-10,2022,8,10,Wednesday,32,2022-32,78.55,78.91,78.18,78.54,5072300,0.019448585715396316,76.75857142857144,72.1642
2022-08-11,2022,8,11,Thursday,32,2022-32,79.4,79.96,79.0,79.7,5595700,0.014767240840863227,77.02928571428572,72.33239999999999
2022-08-12,2022,8,12,Friday,32,2022-32,79.74,80.73,79.63,80.65,5154000,0.011917140008925298,77.50357142857145,72.56
2022-08-15,2022,8,15,Monday,33,2022-33,80.47,81.51,80.38,81.43,5601000,0.009625462864511825,78.11071428571428,72.7462
2022-08-16,2022,8,16,Tuesday,33,2022-33,81.08,82.13,80.86,81.65,4580800,0.002691494704334829,78.56142857142856,72.9434
2022-08-17,2022,8,17,Wednesday,33,2022-33,80.73,81.28,80.24,80.69,3831300,-0.011744966129382806,78.83285714285715,73.12280000000001
2022-08-18,2022,8,18,Thursday,33,2022-33,80.4,81.08,80.08,80.87,3428300,0.002263822821588324,79.11,73.2968
2022-08-19,2022,8,19,Friday,33,2022-33,80.16,80.34,79.04,79.38,4597700,-0.01840798244655728,79.27214285714287,73.4592
2022-08-22,2022,8,22,Monday,34,2022-34,77.98,78.13,77.03,77.58,5915200,-0.022664198303541827,79.38357142857144,73.5776
2022-08-23,2022,8,23,Tuesday,34,2022-34,77.49,78.19,77.24,77.35,4560400,-0.003060796715797065,79.24785714285714,73.75019999999999
2022-08-24,2022,8,24,Wednesday,34,2022-34,77.41,78.98,77.15,78.59,4386000,0.01605871729910535,79.22571428571429,74.0078
2022-08-25,2022,8,25,Thursday,34,2022-34,78.86,80.03,78.82,79.81,4236300,0.015572302806555971,79.36571428571429,74.2908
2022-08-26,2022,8,26,Friday,34,2022-34,79.92,80.36,76.68,76.77,6674900,-0.03810524806423865,79.28928571428571,74.4788
2022-08-29,2022,8,29,Monday,35,2022-35,75.98,77.32,75.84,76.82,5035500,0.0007140457114473975,79.27357142857143,74.7266
2022-08-30,2022,8,30,Tuesday,35,2022-35,76.88,77.65,75.52,76.18,6812500,-0.008440482936404647,79.105,74.9448
2022-08-31,2022,8,31,Wednesday,35,2022-35,76.6,77.41,76.4,76.78,6570100,0.007912906449488943,78.89642857142857,75.15520000000001
2022-09-01,2022,9,1,Thursday,35,2022-35,76.44,78.06,75.74,77.99,7556800,0.0158202135005423,78.70642857142857,75.38380000000001
2022-09-02,2022,9,2,Friday,35,2022-35,78.06,78.33,75.39,75.75,10336800,-0.028805739803491992,78.30071428571429,75.533
2022-09-06,2022,9,6,Tuesday,36,2022-36,75.87,77.28,74.59,77.19,11062800,0.01904986083236282,77.98214285714286,75.6582
2022-09-07,2022,9,7,Wednesday,36,2022-36,77.73,80.93,77.56,80.65,9946800,0.044841450614962364,77.97928571428572,75.8604
2022-09-08,2022,9,8,Thursday,36,2022-36,79.73,81.72,79.6,81.7,7721100,0.01302226214648039,78.03857142857143,76.108
2022-09-09,2022,9,9,Friday,36,2022-36,81.74,82.15,80.95,81.0,7094600,-0.008607136493877787,78.15428571428572,76.3398
2022-09-12,2022,9,12,Monday,37,2022-37,81.98,82.54,80.86,81.35,9078900,0.004284887011077654,78.42357142857144,76.57939999999999
2022-09-13,2022,9,13,Tuesday,37,2022-37,79.2,81.56,78.61,80.22,16033600,-0.013809559405096983,78.62857142857142,76.7442
2022-09-14,2022,9,14,Wednesday,37,2022-37,81.8,85.37,81.75,84.66,24320600,0.055327846245906365,79.06214285714286,76.9932
2022-09-15,2022,9,15,Thursday,37,2022-37,84.1,85.07,83.77,84.22,11052400,-0.005177786811549012,79.37714285714286,77.2454
2022-09-16,2022,9,16,Friday,37,2022-37,83.25,84.11,82.79,83.39,11987600,-0.00986794577168204,79.85,77.474
2022-09-19,2022,9,19,Monday,38,2022-38,83.01,84.52,82.95,84.15,6287000,0.009089916848143309,80.37357142857142,77.7172
2022-09-20,2022,9,20,Tuesday,38,2022-38,83.71,84.04,82.29,82.92,6560000,-0.014651576603245231,80.85499999999999,77.9608
2022-09-21,2022,9,21,Wednesday,38,2022-38,83.37,83.58,80.89,80.92,8806800,-0.024121648174912136,81.15071428571427,78.167
2022-09-22,2022,9,22,Thursday,38,2022-38,80.37,80.39,77.06,77.35,9953000,-0.04401818884175446,81.10499999999999,78.29879999999999
2022-09-23,2022,9,23,Friday,38,2022-38,76.62,77.12,76.01,76.87,7153200,-0.00625722889837288,81.18499999999999,78.416
2022-09-26,2022,9,26,Monday,39,2022-39,77.0,78.57,76.97,77.45,7583500,0.007603653636411467,81.20357142857144,78.51899999999999
2022-09-27,2022,9,27,Tuesday,39,2022-39,78.51,79.0,75.96,76.97,8628800,-0.006249309260431435,80.9407142857143,78.6012
2022-09-28,2022,9,28,Wednesday,39,2022-39,77.34,79.89,76.94,79.56,7850800,0.03357869652021206,80.78785714285713,78.6932
2022-09-29,2022,9,29,Thursday,39,2022-39,79.28,79.77,78.19,79.06,6881500,-0.006199002559006517,80.64928571428571,78.762
2022-09-30,2022,9,30,Friday,39,2022-39,79.06,79.18,76.85,76.95,7737500,-0.026683794525904303,80.33500000000001,78.7838
2022-10-03,2022,10,3,Monday,40,2022-40,77.4,78.74,76.53,78.19,6739900,0.016140667303568668,80.19000000000001,78.82939999999999
2022-10-04,2022,10,4,Tuesday,40,2022-40,79.54,81.24,79.33,80.83,5982400,0.033753811545259804,79.91642857142857,78.9658
2022-10-05,2022,10,5,Wednesday,40,2022-40,80.12,82.78,79.96,82.3,7980800,0.018189967768974746,79.7792857142857,79.1532
2022-10-06,2022,10,6,Thursday,40,2022-40,82.37,83.02,81.52,81.6,6893800,-0.00854428546334074,79.65142857142858,79.2784
2022-10-07,2022,10,7,Friday,40,2022-40,80.86,81.19,78.82,79.48,6606400,-0.02596529925658364,79.31785714285715,79.3302
2022-10-10,2022,10,10,Monday,41,2022-41,79.46,79.98,78.66,79.51,5092400,0.0003447909781486569,79.07428571428572,79.3806
2022-10-11,2022,10,11,Tuesday,41,2022-41,79.19,79.64,78.21,78.73,5531300,-0.009763279712763029,78.91785714285716,79.413
2022-10-12,2022,10,12,Wednesday,41,2022-41,79.45,80.42,78.92,79.34,5261900,0.007655708713873777,79.05999999999999,79.4794
2022-10-13,2022,10,13,Thursday,41,2022-41,77.71,82.17,77.36,81.62,7616600,0.028778348946580712,79.39928571428571,79.5268
2022-10-14,2022,10,14,Friday,41,2022-41,82.2,82.83,78.76,78.88,6315200,-0.03356819312444348,79.50142857142858,79.5264
2022-10-17,2022,10,17,Monday,42,2022-42,80.28,81.48,80.19,81.19,6255300,0.02929257181203293,79.80285714285715,79.5932
2022-10-18,2022,10,18,Tuesday,42,2022-42,82.3,82.62,80.44,81.24,5484400,0.0006749827143157638,79.92285714285715,79.66120000000001
2022-10-19,2022,10,19,Wednesday,42,2022-42,80.72,81.4,79.46,79.93,6473400,-0.01618724948790662,79.985,79.71900000000001
2022-10-20,2022,10,20,Thursday,42,2022-42,79.76,80.58,78.97,79.26,4540700,-0.0083410012446834,80.14999999999999,79.73339999999999
2022-10-21,2022,10,21,Friday,42,2022-42,79.45,81.25,79.05,80.93,9088800,0.020970481294231735,80.34571428571428,79.758
2022-10-24,2022,10,24,Monday,43,2022-43,79.36,79.92,75.28,76.5,16499300,-0.05473420909752302,80.03642857142857,79.675
2022-10-25,2022,10,25,Tuesday,43,2022-43,76.81,78.54,76.81,77.82,10674000,0.017311271869978606,79.71642857142857,79.6028
2022-10-26,2022,10,26,Wednesday,43,2022-43,78.19,80.58,78.07,78.44,9987000,0.007980161654204565,79.49071428571428,79.5386
2022-10-27,2022,10,27,Thursday,43,2022-43,78.66,78.91,76.79,77.88,9524600,-0.007102019347091537,79.37642857142858,79.4824
2022-10-28,2022,10,28,Friday,43,2022-43,77.78,80.18,77.0,79.55,8284900,0.021341396217613662,79.37928571428571,79.456
2022-10-31,2022,10,31,Monday,44,2022-44,79.09,79.98,78.5,79.08,7401100,-0.005855393363983441,79.4042857142857,79.45
2022-11-01,2022,11,1,Tuesday,44,2022-44,80.42,81.17,79.07,79.55,6219600,0.00588988093371734,79.4192857142857,79.48939999999999
2022-11-02,2022,11,2,Wednesday,44,2022-44,79.7,80.9,77.2,77.24,7653200,-0.028932261107383894,79.10642857142857,79.4872
2022-11-03,2022,11,3,Thursday,44,2022-44,76.78,78.06,75.77,77.34,8855100,0.0011823643118182847,78.99642857142858,79.4622
2022-11-04,2022,11,4,Friday,44,2022-44,84.0,85.48,82.67,83.89,20194300,0.08478987037073571,79.1892857142857,79.5438
2022-11-07,2022,11,7,Monday,45,2022-45,83.72,84.35,81.54,82.61,10190200,-0.015349468597039229,79.28714285714285,79.6606
2022-11-08,2022,11,8,Tuesday,45,2022-45,83.03,85.65,83.03,84.71,9675500,0.02542841486660974,79.62857142857145,79.8184
2022-11-09,2022,11,9,Wednesday,45,2022-45,84.15,85.06,83.9,84.16,6271200,-0.006397770327683072,79.97857142857143,79.97800000000001
2022-11-10,2022,11,10,Thursday,45,2022-45,86.24,88.56,85.73,88.42,10408400,0.05052945242868967,80.51357142857144,80.2108
2022-11-11,2022,11,11,Friday,45,2022-45,88.88,90.63,88.7,89.45,8294400,0.011634906393179989,81.43857142857144,80.44
2022-11-14,2022,11,14,Monday,46,2022-46,89.22,90.53,88.81,89.48,8521100,0.00041095739681940024,82.27142857142859,80.7146
2022-11-15,2022,11,15,Tuesday,46,2022-46,90.85,91.42,89.36,89.86,6410000,0.0042084940471891485,83.08714285714287,80.968
2022-11-16,2022,11,16,Wednesday,46,2022-46,88.66,89.98,88.42,89.16,5348900,-0.007768537685575505,83.89285714285714,81.1382
2022-11-17,2022,11,17,Thursday,46,2022-46,87.45,89.11,87.35,89.07,5245600,-0.0010302465498078783,84.57285714285715,81.2856
2022-11-18,2022,11,18,Friday,46,2022-46,89.79,90.34,89.22,89.97,5964800,0.010106057801446022,85.35071428571429,81.465
2022-11-21,2022,11,21,Monday,47,2022-47,89.09,90.47,88.82,90.31,4499200,0.0037775813811971037,86.11928571428572,81.6442
2022-11-22,2022,11,22,Tuesday,47,2022-47,90.47,90.69,89.57,90.41,5398600,0.0011188633483802946,87.06000000000002,81.848
2022-11-23,2022,11,23,Wednesday,47,2022-47,90.47,91.93,90.26,91.41,5944900,0.011073852659904349,88.06499999999998,81.98299999999999
2022-11-25,2022,11,25,Friday,47,2022-47,91.52,91.74,90.49,91.45,2320000,0.00040195351410954316,88.605,82.1276
2022-11-28,2022,11,28,Monday,48,2022-48,90.92,92.0,90.53,90.62,5257300,-0.009039569421792404,89.17714285714285,82.2722
2022-11-29,2022,11,29,Tuesday,48,2022-48,90.9,91.24,90.2,90.62,4423900,0.0,89.5992857142857,82.4016
2022-11-30,2022,11,30,Wednesday,48,2022-48,90.98,94.2,90.49,93.87,15000800,0.03588060229248313,90.29285714285716,82.62060000000001
2022-12-01,2022,12,1,Thursday,48,2022-48,93.99,95.12,93.64,94.95,7452300,0.011448181091596954,90.75928571428571,82.9012
2022-12-02,2022,12,2,Friday,48,2022-48,93.71,96.94,93.52,96.49,7916900,0.01625207171588139,91.26214285714285,83.28399999999999
2022-12-05,2022,12,5,Monday,49,2022-49,94.97,95.75,94.61,95.11,9285800,-0.014278592469274987,91.66428571428571,83.6488
2022-12-06,2022,12,6,Tuesday,49,2022-49,95.36,95.7,93.18,93.76,8383000,-0.01419625288870241,91.94285714285715,83.975
2022-12-07,2022,12,7,Wednesday,49,2022-49,93.04,94.58,92.83,93.57,4194300,-0.002057334237071884,92.25785714285713,84.30699999999999
2022-12-08,2022,12,8,Thursday,49,2022-49,94.37,95.44,94.06,95.29,5465100,0.018356861310690364,92.70214285714285,84.6216
2022-12-09,2022,12,9,Friday,49,2022-49,95.0,95.07,93.46,93.5,7999600,-0.018796846193399275,92.9542857142857,84.9104
2022-12-12,2022,12,12,Monday,50,2022-50,92.89,94.47,92.61,94.33,5796000,0.008939778427646816,93.24142857142859,85.25800000000001
2022-12-13,2022,12,13,Tuesday,50,2022-50,96.28,96.63,92.76,93.79,7066000,-0.005744911593694502,93.48285714285714,85.57
2022-12-14,2022,12,14,Wednesday,50,2022-50,93.98,94.88,92.5,93.86,5624000,0.0007835161605496133,93.65785714285714,85.83059999999999
2022-12-15,2022,12,15,Thursday,50,2022-50,92.96,93.28,91.35,91.84,7244400,-0.021528687508905353,93.6857142857143,86.02140000000001
2022-12-16,2022,12,16,Friday,50,2022-50,91.19,91.43,90.03,90.78,13862300,-0.011600865820068917,93.69714285714285,86.205
2022-12-19,2022,12,19,Monday,51,2022-51,90.41,90.76,89.77,90.29,5771100,-0.005362899176066693,93.67357142857144,86.42119999999998
2022-12-20,2022,12,20,Tuesday,51,2022-51,90.19,90.55,89.34,90.02,4533500,-0.0030518128826437785,93.39857142857143,86.63140000000001
2022-12-21,2022,12,21,Wednesday,51,2022-51,88.84,91.0,88.5,90.63,5566300,0.006836638728623612,93.09,86.86939999999998
2022-12-22,2022,12,22,Thursday,51,2022-51,90.43,90.53,88.33,89.79,4756900,-0.009222545384139469,92.61142857142859,87.0784
2022-12-23,2022,12,23,Friday,51,2022-51,89.64,90.29,88.99,90.26,3944500,0.0052167474935838065,92.265,87.25119999999998
2022-12-27,2022,12,27,Tuesday,52,2022-52,90.54,91.36,90.21,91.12,4402500,0.009463702666377971,92.07642857142856,87.49599999999998
2022-12-28,2022,12,28,Wednesday,52,2022-52,91.31,91.77,90.37,90.57,3491500,-0.006048250358077101,91.86214285714286,87.68360000000001
2022-12-29,2022,12,29,Thursday,52,2022-52,90.93,92.45,90.63,91.64,3976100,0.011866167556418672,91.60142857142857,87.8916
2022-12-30,2022,12,30,Friday,52,2022-52,91.11,91.16,90.24,91.12,3988900,-0.005713318076949747,91.43142857142857,88.11540000000001
2023-01-03,2023,1,3,Tuesday,01,2023-01,92.37,92.93,91.37,92.61,6607700,0.01643160764694973,91.30857142857143,88.3824
2023-01-04,2023,1,4,Wednesday,01,2023-01,94.32,96.2,94.19,95.95,8166600,0.036001383946223875,91.46285714285715,88.6828
2023-01-05,2023,1,5,Thursday,01,2023-01,95.98,96.54,95.06,95.92,5575100,-0.00028744707872663255,91.61,89.0712
2023-01-06,2023,1,6,Friday,01,2023-01,96.79,98.28,96.45,98.0,9644100,0.02164140421724592,92.04999999999998,89.4748
2023-01-09,2023,1,9,Monday,02,2023-02,97.84,97.99,95.92,96.21,10124800,-0.018277341116983536,92.43785714285714,89.8302
2023-01-10,2023,1,10,Tuesday,02,2023-02,95.86,97.76,95.68,97.36,4183600,0.012029879614763983,92.94285714285715,90.21979999999999
2023-01-11,2023,1,11,Wednesday,02,2023-02,97.19,97.77,96.32,97.64,5634400,0.0028300457833327908,93.48714285714286,90.5816
2023-01-12,2023,1,12,Thursday,02,2023-02,97.63,97.77,96.6,97.23,4882000,-0.004233323256038757,93.95857142857143,90.9446
2023-01-13,2023,1,13,Friday,02,2023-02,96.51,98.56,96.51,98.49,5529700,0.013037476939350645,94.58,91.3234
2023-01-17,2023,1,17,Tuesday,03,2023-03,98.24,98.83,97.65,98.05,7477200,-0.004476474072159897,95.13642857142857,91.7396
2023-01-18,2023,1,18,Wednesday,03,2023-03,98.41,98.71,96.36,96.44,5725800,-0.016393343129013194,95.51642857142858,92.1216
2023-01-19,2023,1,19,Thursday,03,2023-03,96.44,97.09,95.75,95.77,5115800,-0.007047648339505996,95.88785714285714,92.3592
2023-01-20,2023,1,20,Friday,03,2023-03,95.89,96.63,95.43,96.48,6543500,0.007481349604971932,96.23357142857142,92.6366
2023-01-23,2023,1,23,Monday,04,2023-04,96.48,98.18,95.89,97.56,6320500,0.01113841519259684,96.69357142857143,92.89359999999999
2023-01-24,2023,1,24,Tuesday,04,2023-04,97.73,98.16,96.82,97.95,5517200,0.0040487495377108385,97.075,93.16940000000001
2023-01-25,2023,1,25,Wednesday,04,2023-04,97.42,98.41,97.27,98.26,5416900,0.0031882556168927323,97.24,93.36619999999999
2023-01-26,2023,1,26,Thursday,04,2023-04,98.56,99.94,98.34,99.9,6324100,0.016638696110093276,97.52428571428572,93.57520000000001
2023-01-27,2023,1,27,Friday,04,2023-04,99.88,100.82,99.51,100.14,6851100,0.0023904997092161206,97.67714285714285,93.78839999999998
2023-01-30,2023,1,30,Monday,05,2023-05,99.44,100.0,98.67,99.57,6880700,-0.005687144501088537,97.91714285714286,93.9826
2023-01-31,2023,1,31,Tuesday,05,2023-05,99.44,100.26,98.74,100.25,5816300,0.006826674480373329,98.12357142857142,94.2044
2023-02-01,2023,2,1,Wednesday,05,2023-05,100.09,101.75,99.18,101.03,5841200,0.007788099283824845,98.36571428571429,94.4436
2023-02-02,2023,2,2,Thursday,05,2023-05,101.07,101.8,99.2,100.26,9852900,-0.007636990677236222,98.58214285714287,94.6494
2023-02-03,2023,2,3,Friday,05,2023-05,96.06,97.77,94.64,95.8,15200500,-0.0444343588592746,98.39,94.7592
2023-02-06,2023,2,6,Monday,06,2023-06,95.53,97.52,94.88,96.46,6392200,0.0069031830233445834,98.27642857142858,94.8802
2023-02-07,2023,2,7,Tuesday,06,2023-06,96.29,98.63,96.04,98.13,6207500,0.017234983838519957,98.39714285714285,95.01459999999999
2023-02-08,2023,2,8,Wednesday,06,2023-06,97.66,97.86,97.04,97.64,5557500,-0.004961296676599836,98.5307142857143,95.1384
2023-02-09,2023,2,9,Thursday,06,2023-06,97.6,98.41,97.48,97.9,5608400,0.002647262834622355,98.63214285714285,95.28400000000002
2023-02-10,2023,2,10,Friday,06,2023-06,97.41,99.01,97.36,98.86,6298600,0.009806707271549309,98.72500000000001,95.4488
2023-02-13,2023,2,13,Monday,07,2023-07,99.19,100.56,99.03,100.18,5192400,0.013353155116333726,98.88428571428572,95.575
2023-02-14,2023,2,14,Tuesday,07,2023-07,99.63,100.13,98.5,99.68,5109400,-0.0049759776580986514,98.98571428571428,95.66959999999999
2023-02-15,2023,2,15,Wednesday,07,2023-07,99.24,100.62,99.01,100.62,4059100,0.009446199920582599,99.03714285714285,95.75219999999999
2023-02-16,2023,2,16,Thursday,07,2023-07,99.48,100.71,99.15,99.27,4596800,-0.013394483281121472,98.97500000000001,95.8354
2023-02-17,2023,2,17,Friday,07,2023-07,98.53,99.2,98.06,98.87,6876400,-0.004091482341946673,98.92499999999998,95.9376
2023-02-21,2023,2,21,Tuesday,08,2023-08,97.39,97.81,96.66,96.73,5438000,-0.021662096239491224,98.67357142857142,96.0008
2023-02-22,2023,2,22,Wednesday,08,2023-08,97.31,97.8,96.37,96.72,7523700,-9.52834683182191e-05,98.36571428571428,96.02940000000001
2023-02-23,2023,2,23,Thursday,08,2023-08,97.4,97.4,94.74,95.55,6857900,-0.01202650331883115,98.0292857142857,96.0704
2023-02-24,2023,2,24,Friday,08,2023-08,94.76,94.82,93.07,93.79,6019700,-0.018452375962080048,97.88571428571429,96.05959999999999
2023-02-27,2023,2,27,Monday,09,2023-09,94.46,95.36,94.3,94.57,5235100,0.008267990933518377,97.75071428571428,96.07519999999998
2023-02-28,2023,2,28,Tuesday,09,2023-09,94.15,95.04,94.07,94.24,5186500,-0.0034167465924508367,97.47285714285715,96.0828
2023-03-01,2023,3,1,Wednesday,09,2023-09,94.33,94.46,93.15,93.63,5382200,-0.006464854593595026,97.18642857142856,96.11859999999999
2023-03-02,2023,3,2,Thursday,09,2023-09,93.49,95.24,93.18,95.09,4777600,0.015577270551328626,96.9857142857143,96.20479999999999
2023-03-03,2023,3,3,Friday,09,2023-09,95.45,96.64,95.09,96.51,4882100,0.014949855978903415,96.81785714285715,96.3292
2023-03-06,2023,3,6,Monday,10,2023-10,96.42,97.8,96.41,96.92,5237100,0.004208573017939532,96.58500000000001,96.46719999999999
2023-03-07,2023,3,7,Tuesday,10,2023-10,96.92,97.56,95.19,95.4,3976300,-0.015715751017249757,96.27928571428572,96.5626
2023-03-08,2023,3,8,Wednesday,10,2023-10,94.99,95.1,93.91,94.62,4225500,-0.008128616371742559,95.85071428571429,96.6592
2023-03-09,2023,3,9,Thursday,10,2023-10,94.84,94.85,92.28,92.59,5732300,-0.021463319606882303,95.37357142857142,96.7058
2023-03-10,2023,3,10,Friday,10,2023-10,92.88,93.46,91.42,91.74,6641900,-0.009172620833446277,94.86428571428573,96.71820000000001
2023-03-13,2023,3,13,Monday,11,2023-11,91.31,92.5,90.81,91.46,6408200,-0.0030184835546452904,94.48785714285715,96.736
2023-03-14,2023,3,14,Tuesday,11,2023-11,92.41,92.66,90.9,91.81,6248800,0.0038352441571083418,94.13714285714286,96.7394
2023-03-15,2023,3,15,Wednesday,11,2023-11,90.84,91.73,89.8,91.7,6603300,-0.0012064718878089797,93.86214285714286,96.751
2023-03-16,2023,3,16,Thursday,11,2023-11,91.52,92.97,91.42,92.71,8188600,0.010972446667749436,93.785,96.75299999999999
2023-03-17,2023,3,17,Friday,11,2023-11,91.45,91.66,90.32,91.11,10189700,-0.017226084072671677,93.53785714285713,96.65620000000001
2023-03-20,2023,3,20,Monday,12,2023-12,91.48,92.52,91.32,92.17,4864000,0.011651519534964239,93.39,96.58120000000001
2023-03-21,2023,3,21,Tuesday,12,2023-12,92.78,93.41,92.44,92.81,4743700,0.0069105109973959244,93.33142857142857,96.4774
2023-03-22,2023,3,22,Wednesday,12,2023-12,92.95,93.68,91.44,91.5,5917700,-0.014123867442009552,93.075,96.3832
2023-03-23,2023,3,23,Thursday,12,2023-12,91.7,92.43,90.02,90.85,6879200,-0.007062046552674728,92.67071428571428,96.25300000000001
2023-03-24,2023,3,24,Friday,12,2023-12,90.67,90.86,89.72,90.78,4685400,-0.0008129536492977874,92.23214285714286,96.1158
2023-03-27,2023,3,27,Monday,13,2023-13,91.32,92.05,91.0,91.08,6022200,0.0032542081951989488,91.92357142857144,95.9928
2023-03-28,2023,3,28,Tuesday,13,2023-13,90.6,91.31,90.54,91.13,4709800,0.0006080016298264379,91.6742857142857,95.84559999999999
2023-03-29,2023,3,29,Wednesday,13,2023-13,91.69,92.95,91.15,92.88,4946600,0.01924640213597195,91.69500000000001,95.74220000000001
2023-03-30,2023,3,30,Thursday,13,2023-13,93.64,93.88,92.91,93.53,4082600,0.00695668587246967,91.82285714285715,95.684
2023-03-31,2023,3,31,Friday,13,2023-13,94.01,96.26,94.01,96.13,6900100,0.027734015133310086,92.15642857142856,95.69120000000001
2023-04-03,2023,4,3,Monday,14,2023-14,96.06,96.87,95.7,96.79,3855400,0.00691434470162422,92.51214285714286,95.6974
2023-04-04,2023,4,4,Tuesday,14,2023-14,96.79,96.94,95.41,96.01,3854400,-0.008106772354397607,92.82000000000001,95.66640000000001
2023-04-05,2023,4,5,Wednesday,14,2023-14,95.99,97.57,95.94,96.84,5170900,0.008653814366399892,93.115,95.6442
2023-04-06,2023,4,6,Thursday,14,2023-14,96.84,97.08,96.02,96.63,3155700,-0.002097147287212553,93.50928571428572,95.61160000000001
2023-04-10,2023,4,10,Monday,15,2023-15,95.59,96.76,95.15,96.69,3761600,0.0005731153552754886,93.83214285714284,95.5474
2023-04-11,2023,4,11,Tuesday,15,2023-15,96.98,98.22,96.85,97.61,4010600,0.009547608675084751,94.175,95.49680000000001
2023-04-12,2023,4,12,Wednesday,15,2023-15,98.07,98.39,97.25,97.48,4606000,-0.001323967676086224,94.60214285714287,95.455
2023-04-13,2023,4,13,Thursday,15,2023-15,98.2,98.99,98.08,98.77,4367600,0.013162685349975556,95.16785714285716,95.4254
2023-04-14,2023,4,14,Friday,15,2023-15,98.69,99.85,98.64,99.21,3963300,0.004486626175459696,95.77000000000001,95.389
2023-04-17,2023,4,17,Monday,16,2023-16,99.66,100.3,99.29,99.98,4780700,0.007815929981005887,96.40571428571427,95.3834
2023-04-18,2023,4,18,Tuesday,16,2023-16,100.5,100.83,99.45,99.61,5300500,-0.0036930725397492647,97.01142857142858,95.4596
2023-04-19,2023,4,19,Wednesday,16,2023-16,99.41,99.57,98.85,98.92,4617800,-0.006950235967354335,97.44285714285715,95.5088
2023-04-20,2023,4,20,Thursday,16,2023-16,98.03,99.31,98.03,98.82,4297200,-0.0010264591855024818,97.82071428571429,95.5226
2023-04-21,2023,4,21,Friday,16,2023-16,99.05,100.42,98.46,99.87,4522800,0.010649194375533133,98.08785714285715,95.5672
2023-04-24,2023,4,24,Monday,17,2023-17,99.87,100.89,99.73,100.89,5940700,0.010167251846712633,98.38071428571428,95.627
2023-04-25,2023,4,25,Tuesday,17,2023-17,100.54,102.57,100.46,100.93,8747100,0.0004575135176339007,98.73214285714286,95.6684
2023-04-26,2023,4,26,Wednesday,17,2023-17,100.63,103.69,100.63,102.9,8081600,0.01948048266843183,99.16499999999999,95.72279999999999
2023-04-27,2023,4,27,Thursday,17,2023-17,102.83,104.2,102.63,104.08,7618500,0.011482993342538883,99.69714285714285,95.8108
2023-04-28,2023,4,28,Friday,17,2023-17,103.78,105.52,103.66,105.5,5979300,0.013658620613826056,100.32642857142858,95.9084
2023-05-01,2023,5,1,Monday,18,2023-18,105.47,106.6,105.47,105.75,6495900,0.0023621275707979006,100.90785714285714,96.038
2023-05-02,2023,5,2,Tuesday,18,2023-18,105.69,105.75,104.17,105.66,9626400,-0.0008726454228680236,101.49214285714285,96.17379999999999
2023-05-03,2023,5,3,Wednesday,18,2023-18,100.69,101.29,95.82,95.97,24388600,-0.09173523619119195,101.29214285714285,96.1586
2023-05-04,2023,5,4,Thursday,18,2023-18,96.25,97.55,95.82,96.67,8858100,0.00731058681216501,101.11071428571428,96.1576
2023-05-05,2023,5,5,Friday,18,2023-18,97.44,99.22,97.28,98.97,7813800,0.02377768808705305,101.03857142857144,96.226
2023-05-08,2023,5,8,Monday,19,2023-19,99.21,99.81,98.71,98.93,6090700,-0.0003731118344135753,100.99,96.32879999999999
2023-05-09,2023,5,9,Tuesday,19,2023-19,98.77,98.94,98.22,98.51,3682400,-0.004292310518385634,100.96071428571427,96.4076
2023-05-10,2023,5,10,Wednesday,19,2023-19,98.92,99.8,97.56,98.75,4565000,0.002436590746392131,100.9557142857143,96.49779999999998
2023-05-11,2023,5,11,Thursday,19,2023-19,98.75,99.04,97.52,98.0,4791700,-0.007609861219353253,100.82214285714288,96.5852
2023-05-12,2023,5,12,Friday,19,2023-19,98.12,98.54,97.25,98.45,5175600,0.004638813233638794,100.64785714285713,96.6524
2023-05-15,2023,5,15,Monday,20,2023-20,98.44,99.04,97.98,98.93,4217000,0.0049000188468224515,100.505,96.7008
2023-05-16,2023,5,16,Tuesday,20,2023-20,98.72,98.86,97.6,97.67,3676600,-0.012753193388087669,100.13142857142859,96.7158
